record_id,customer_id,account_balance,customer_segment,customer_lifecycle_stage,customer_satisfaction_score,customer_churn_probability,customer_transaction_count,customer_transaction_value,product_id,product_name,product_type,product_recommendation,product_recommendation_status,product_recommendation_date,recommendation_score,product_sales_amount,product_sales_date,customer_name,customer_email
FPR-00712,CUST-C0219,22841.45,Institutional,Growth,1.0964,0.087165,20,153969.37,PROD-FS-012,Term Life,Insurance,Rewards Credit Card,Pending,2024-08-05,0.580397,16583.92,,Persona Customer 712,customer712@example.com
FPR-00713,CUST-C0107,1253.34,Institutional,Onboarding,2.2225,0.695417,306,147272.05,PROD-FS-013,Wealth Advisory,Advisory,Premium Savings,Approved,2025-06-27,0.589809,8459.82,2025-06-30,Persona Customer 713,customer713@example.com
FPR-00714,CUST-C0235,12992.98,Corporate,Onboarding,3.8333,0.545641,407,46680.57,PROD-FS-014,Rewards Credit Card,Credit,Rewards Credit Card,Declined,2024-05-31,0.054355,18548.62,,Persona Customer 714,customer714@example.com
FPR-00715,CUST-C0054,24794.16,Small Business,Churned,1.2826,0.278639,357,72341.59,PROD-FS-015,Wealth Advisory,Credit,Wealth Advisory,Open,2025-09-14,0.311181,3352.36,,Persona Customer 715,customer715@example.com
FPR-00716,CUST-C0220,232.48,Corporate,At Risk,3.7502,0.859149,182,139778.79,PROD-FS-016,Wealth Advisory,Insurance,Rewards Credit Card,Accepted,2024-05-18,0.716741,12876.9,2024-07-07,Persona Customer 716,customer716@example.com
FPR-00717,CUST-C0108,65334.37,Institutional,Onboarding,3.4161,0.716659,394,196895.62,PROD-FS-017,Auto Loan,Lending,Auto Loan,Rejected,2025-11-14,0.842959,2273.14,,Persona Customer 717,customer717@example.com
FPR-00718,CUST-C0229,3408.74,Institutional,Growth,1.1624,0.659162,359,20620.69,PROD-FS-018,Term Life,Advisory,Term Life,Pending,2025-09-29,0.460145,9368.74,,Persona Customer 718,customer718@example.com
FPR-00719,CUST-C0229,17612.72,Small Business,At Risk,4.4415,0.140706,431,48898.82,PROD-FS-019,Term Life,Insurance,Auto Loan,Accepted,2025-08-02,0.753912,16350.09,2025-09-11,Persona Customer 719,customer719@example.com
FPR-00720,CUST-C0190,62577.98,High Net Worth,At Risk,1.2997,0.479331,83,40029.23,PROD-FS-020,Term Life,Insurance,Wealth Advisory,Pending,2024-01-27,0.87622,6327.72,,Persona Customer 720,customer720@example.com
FPR-00721,CUST-C0176,41602.34,Corporate,At Risk,2.1491,0.195377,99,158622.8,PROD-FS-021,Wealth Advisory,Credit,Premium Savings,Approved,2024-03-27,0.409608,12084.21,2024-05-11,Persona Customer 721,customer721@example.com
FPR-00722,CUST-C0107,48628.74,High Net Worth,At Risk,3.7755,0.753368,234,90824.07,PROD-FS-022,Rewards Credit Card,Lending,Wealth Advisory,Accepted,2024-05-27,0.082777,10347.35,2024-07-18,Persona Customer 722,customer722@example.com
FPR-00723,CUST-C0119,29131.08,Retail,At Risk,3.5044,0.407213,375,160373.32,PROD-FS-023,Term Life,Lending,Premium Savings,Accepted,2025-01-22,0.19118,10394.67,2025-03-13,Persona Customer 723,customer723@example.com
FPR-00724,CUST-C0153,43921.94,Institutional,Churned,1.59,0.999115,441,20327.92,PROD-FS-024,Wealth Advisory,Deposit,Auto Loan,Rejected,2025-04-17,0.205661,8408.09,,Persona Customer 724,customer724@example.com
FPR-00725,CUST-C0168,50342.29,Corporate,Mature,2.1912,0.900356,194,99823.83,PROD-FS-025,Wealth Advisory,Deposit,Term Life,Accepted,2024-08-21,0.871857,8980.8,2024-09-05,Persona Customer 725,customer725@example.com
FPR-00726,CUST-C0175,26513.35,High Net Worth,Onboarding,2.2954,0.821284,371,94533.25,PROD-FS-026,Term Life,Credit,Wealth Advisory,Pending,2024-01-23,0.455191,9778.13,,Persona Customer 726,customer726@example.com
FPR-00727,CUST-C0218,20938.65,Retail,At Risk,3.7488,0.983182,17,16917.04,PROD-FS-027,Rewards Credit Card,Credit,Wealth Advisory,Pending,2024-07-25,0.26831,2809.02,,Persona Customer 727,customer727@example.com
FPR-00728,CUST-C0081,42491.02,High Net Worth,Growth,1.3744,0.332485,492,116776.38,PROD-FS-028,Rewards Credit Card,Insurance,Term Life,Accepted,2025-05-29,0.407955,7062.07,2025-07-18,Persona Customer 728,customer728@example.com
FPR-00729,CUST-C0191,48111.68,High Net Worth,Growth,1.7501,0.313548,230,100090.13,PROD-FS-029,Rewards Credit Card,Lending,Auto Loan,Accepted,2024-04-02,0.835747,6438.81,2024-04-21,Persona Customer 729,customer729@example.com
FPR-00730,CUST-C0026,15727.42,High Net Worth,Mature,1.2608,0.00499,359,113447.42,PROD-FS-030,Term Life,Advisory,Wealth Advisory,Rejected,2025-06-22,0.560719,6391.45,,Persona Customer 730,customer730@example.com
FPR-00731,CUST-C0238,81724.51,Retail,At Risk,3.1708,0.795709,321,90215.72,PROD-FS-031,Rewards Credit Card,Deposit,Rewards Credit Card,Declined,2025-03-31,0.651519,9877.95,,Persona Customer 731,customer731@example.com
FPR-00732,CUST-C0152,59509.14,Small Business,At Risk,3.9836,0.546627,449,144759.43,PROD-FS-032,Rewards Credit Card,Credit,Premium Savings,Pending,2025-02-13,0.728132,19233.45,,Persona Customer 732,customer732@example.com
FPR-00733,CUST-C0091,6638.36,Corporate,Onboarding,3.1805,0.235422,140,38395.71,PROD-FS-033,Auto Loan,Credit,Wealth Advisory,Approved,2025-05-31,0.541978,10790.04,2025-07-19,Persona Customer 733,customer733@example.com
FPR-00734,CUST-C0239,88065.57,Small Business,At Risk,4.4569,0.569429,29,117902.49,PROD-FS-034,Premium Savings,Insurance,Wealth Advisory,Approved,2025-05-22,0.814606,11634.83,2025-06-19,Persona Customer 734,customer734@example.com
FPR-00735,CUST-C0044,86489.5,High Net Worth,At Risk,4.9459,0.987138,377,42995.37,PROD-FS-035,Premium Savings,Deposit,Auto Loan,Pending,2025-05-15,0.733293,13795.66,,Persona Customer 735,customer735@example.com
FPR-00736,CUST-C0092,69706.74,Corporate,Onboarding,1.8764,0.796961,324,34276.47,PROD-FS-036,Wealth Advisory,Insurance,Rewards Credit Card,Pending,2025-04-26,0.985469,10256.08,,Persona Customer 736,customer736@example.com
FPR-00737,CUST-C0083,79328.04,Institutional,Mature,2.1312,0.408356,348,178443.71,PROD-FS-037,Rewards Credit Card,Advisory,Auto Loan,Declined,2025-09-06,0.633777,19595.38,,Persona Customer 737,customer737@example.com
FPR-00738,CUST-C0087,89500.67,Corporate,Growth,2.1141,0.345313,15,44502.78,PROD-FS-038,Premium Savings,Advisory,Rewards Credit Card,Declined,2024-08-25,0.189792,3837.55,,Persona Customer 738,customer738@example.com
FPR-00739,CUST-C0160,58080.39,Corporate,At Risk,2.9933,0.691462,11,138509.02,PROD-FS-039,Rewards Credit Card,Insurance,Wealth Advisory,Approved,2025-01-08,0.421639,4769.91,2025-03-04,Persona Customer 739,customer739@example.com
FPR-00740,CUST-C0160,61714.36,Institutional,Mature,4.9142,0.743864,35,177765.69,PROD-FS-040,Premium Savings,Deposit,Premium Savings,Rejected,2025-01-02,0.767932,8950.66,,Persona Customer 740,customer740@example.com
FPR-00741,CUST-C0117,63124.55,Institutional,Onboarding,1.2337,0.482886,180,75640.65,PROD-FS-041,Premium Savings,Advisory,Premium Savings,Pending,2024-08-18,0.29888,13132.94,,Persona Customer 741,customer741@example.com
FPR-00742,CUST-C0182,3789.95,Small Business,Churned,4.2667,0.107748,343,170035.74,PROD-FS-042,Rewards Credit Card,Deposit,Rewards Credit Card,Approved,2025-03-18,0.878444,16513.78,2025-04-24,Persona Customer 742,customer742@example.com
FPR-00743,CUST-C0090,67230.6,Retail,At Risk,2.7834,0.466735,312,118960.35,PROD-FS-043,Rewards Credit Card,Deposit,Term Life,Approved,2025-01-04,0.087123,5390.4,2025-01-23,Persona Customer 743,customer743@example.com
FPR-00744,CUST-C0106,37326.51,Small Business,At Risk,2.068,0.523563,300,164202.93,PROD-FS-044,Auto Loan,Lending,Rewards Credit Card,Approved,2025-01-08,0.572797,11224.46,2025-02-25,Persona Customer 744,customer744@example.com
FPR-00745,CUST-C0079,84128.32,Institutional,Mature,3.934,0.325331,17,72674.6,PROD-FS-045,Rewards Credit Card,Insurance,Auto Loan,Open,2025-03-09,0.042747,10615.77,,Persona Customer 745,customer745@example.com
FPR-00746,CUST-C0026,81606.44,High Net Worth,Churned,3.172,0.320791,139,73761.57,PROD-FS-046,Term Life,Advisory,Rewards Credit Card,Approved,2024-04-22,0.57135,16965.46,2024-05-09,Persona Customer 746,customer746@example.com
FPR-00747,CUST-C0159,38037.04,Corporate,Mature,3.2126,0.709593,132,73418.5,PROD-FS-047,Term Life,Advisory,Term Life,Declined,2025-08-07,0.262292,5429.57,,Persona Customer 747,customer747@example.com
FPR-00748,CUST-C0160,46458.69,High Net Worth,Growth,1.9785,0.477926,500,59460.7,PROD-FS-048,Term Life,Credit,Premium Savings,Pending,2025-08-16,0.882853,4587.05,,Persona Customer 748,customer748@example.com
FPR-00749,CUST-C0057,3586.39,Corporate,At Risk,4.3247,0.419726,173,150153.03,PROD-FS-049,Auto Loan,Lending,Rewards Credit Card,Rejected,2024-02-09,0.026961,7755.36,,Persona Customer 749,customer749@example.com
FPR-00750,CUST-C0142,19276.18,Institutional,Mature,4.621,0.512855,332,30142.07,PROD-FS-050,Premium Savings,Advisory,Term Life,Pending,2024-11-19,0.560259,2397.0,,Persona Customer 750,customer750@example.com
